Label,Satisfied,MedianAge,MethodNumber,WeekDay,ArrivalHour,DepartureHour,Lat,Long
Unsatisfied,0,45,3,6,5,16,-33,150
Unsatisfied,0,45,3,6,6,16,-33,151
Unsatisfied,0,45,3,6,6,16,-34,150
Unsatisfied,0,45,3,6,6,16,-33,151
Unsatisfied,0,45,3,6,7,16,-33,150
Unsatisfied,0,45,3,6,7,16,-33,150
Unsatisfied,0,45,3,6,7,16,-33,150
Unsatisfied,0,45,3,6,7,16,-33,150
Unsatisfied,0,45,3,6,7,16,-33,151
Unsatisfied,0,45,3,6,7,16,-33,150
Unsatisfied,0,45,3,6,7,16,-33,150
Unsatisfied,0,45,3,6,7,16,-34,151
Unsatisfied,0,45,3,6,7,16,-33,151
Unsatisfied,0,45,3,6,7,16,-33,151
Unsatisfied,0,45,3,6,7,16,-34,150
Unsatisfied,0,45,3,6,7,16,-33,150
Unsatisfied,0,45,3,6,7,16,-34,151
Unsatisfied,0,45,3,6,7,16,-33,151
Unsatisfied,0,45,3,6,7,16,-33,151
Unsatisfied,0,45,3,6,7,16,-33,151
Unsatisfied,0,45,3,6,7,16,-33,151
Unsatisfied,0,45,3,6,7,16,-33,151
Unsatisfied,0,45,3,6,7,16,-33,150
Unsatisfied,0,45,3,6,7,16,-33,150
Unsatisfied,0,45,3,6,8,16,-33,150
Unsatisfied,0,45,3,6,8,16,-33,150
Unsatisfied,0,45,3,6,8,16,-34,151
Unsatisfied,0,45,3,6,8,16,-33,151
Unsatisfied,0,45,3,6,8,16,-33,151
Unsatisfied,0,45,3,6,8,16,-33,151
Unsatisfied,0,45,3,6,8,16,-33,151
Unsatisfied,0,45,3,6,8,16,-33,151
Unsatisfied,0,45,3,6,8,16,-33,151
Unsatisfied,0,45,3,6,8,16,-33,151
Unsatisfied,0,45,3,6,8,16,-33,151
Unsatisfied,0,45,3,6,9,16,-33,151
Unsatisfied,0,45,3,6,9,16,-33,151
Unsatisfied,0,45,3,6,9,16,-33,151
Unsatisfied,0,45,3,6,7,16,-33,151
Unsatisfied,0,45,3,6,7,16,-33,150
Unsatisfied,0,45,3,6,7,16,-33,151
Unsatisfied,0,45,3,6,8,16,-33,150
Unsatisfied,0,45,3,6,8,16,-33,151
Unsatisfied,0,45,3,6,8,16,-33,150
Unsatisfied,0,45,3,6,7,16,-33,151
Unsatisfied,0,45,3,6,7,16,-34,151
Unsatisfied,0,45,3,6,7,16,-33,150
Unsatisfied,0,45,3,6,7,16,-33,150
Unsatisfied,0,45,3,6,7,16,-33,150
Unsatisfied,0,45,3,6,7,16,-33,150
Unsatisfied,0,45,3,6,7,16,-33,151
Unsatisfied,0,45,3,6,7,16,-33,151
Unsatisfied,0,45,3,6,7,16,-33,151
Unsatisfied,0,45,3,6,7,16,-34,150
Unsatisfied,0,45,3,6,7,16,-33,151
Unsatisfied,0,45,3,6,8,16,-33,150
Unsatisfied,0,45,3,6,8,16,-33,150
Unsatisfied,0,45,3,6,8,16,-33,151
Unsatisfied,0,45,3,6,8,16,-33,151
Unsatisfied,0,45,3,6,8,16,-33,151
Unsatisfied,0,45,3,6,8,16,-33,151
Unsatisfied,0,45,3,6,8,16,-33,151
Unsatisfied,0,45,3,6,8,16,-33,151
Unsatisfied,0,45,3,6,8,16,-33,151
Unsatisfied,0,45,3,6,8,16,-33,151
Unsatisfied,0,45,3,6,8,16,-33,151
Unsatisfied,0,45,3,6,8,16,-33,151
Unsatisfied,0,45,3,6,8,16,-33,150
Unsatisfied,0,45,3,6,8,16,-33,151
Unsatisfied,0,45,3,6,8,16,-33,151
Unsatisfied,0,45,3,6,8,16,-33,151
Unsatisfied,0,45,3,6,8,16,-33,151
Unsatisfied,0,45,3,6,8,16,-33,150
Unsatisfied,0,45,3,6,8,16,-33,151
Unsatisfied,0,45,3,6,9,16,-33,151
Unsatisfied,0,45,3,6,9,16,-33,151
Unsatisfied,0,45,3,6,9,16,-33,151
Unsatisfied,0,45,3,6,9,16,-33,151
Unsatisfied,0,45,3,6,9,16,-33,151
Unsatisfied,0,45,3,6,7,16,-33,150
Unsatisfied,0,45,3,6,7,16,-33,150
Unsatisfied,0,45,3,6,7,16,-33,151
Unsatisfied,0,45,3,6,7,16,-33,151
Unsatisfied,0,45,3,6,8,16,-33,150
Unsatisfied,0,45,3,6,8,16,-33,150
Unsatisfied,0,45,3,6,8,16,-33,151
Unsatisfied,0,45,3,6,8,16,-33,151
Unsatisfied,0,45,3,6,8,16,-33,151
Unsatisfied,0,45,3,6,8,16,-33,151
Unsatisfied,0,45,3,6,8,16,-33,150
Unsatisfied,0,45,3,6,8,16,-33,151
Unsatisfied,0,45,3,6,8,16,-33,151
Unsatisfied,0,45,3,6,9,16,-33,150
Unsatisfied,0,45,3,6,9,16,-33,151
Unsatisfied,0,45,3,6,9,16,-33,151
Unsatisfied,0,45,3,6,9,16,-33,150
Unsatisfied,0,45,3,6,7,16,-33,151
Unsatisfied,0,45,3,6,8,16,-33,151
Unsatisfied,0,45,3,6,6,17,-34,151
Unsatisfied,0,45,3,6,6,17,-33,150
Unsatisfied,0,45,3,6,7,17,-33,150
Unsatisfied,0,45,3,6,7,17,-33,151
Unsatisfied,0,45,3,6,7,17,-33,151
Unsatisfied,0,45,3,6,7,17,-33,151
Unsatisfied,0,45,3,6,7,17,-34,150
Unsatisfied,0,45,3,6,8,17,-33,150
Unsatisfied,0,45,3,6,8,17,-33,151
Unsatisfied,0,45,3,6,8,17,-33,151
Unsatisfied,0,45,3,6,8,17,-33,151
Unsatisfied,0,45,3,6,8,17,-33,151
Unsatisfied,0,45,3,6,8,17,-33,150
Unsatisfied,0,45,3,6,8,17,-33,151
Unsatisfied,0,45,3,6,8,17,-33,151
Unsatisfied,0,45,3,6,8,17,-34,151
Unsatisfied,0,45,3,6,8,17,-33,151
Unsatisfied,0,45,3,6,8,17,-33,151
Unsatisfied,0,45,3,6,8,17,-33,151
Unsatisfied,0,45,3,6,8,17,-33,151
Unsatisfied,0,45,3,6,8,17,-33,151
Unsatisfied,0,45,3,6,8,17,-33,151
Unsatisfied,0,45,3,6,8,17,-33,151
Unsatisfied,0,45,3,6,9,17,-33,150
Unsatisfied,0,45,3,6,9,17,-33,150
Unsatisfied,0,45,3,6,9,17,-33,151
Unsatisfied,0,45,3,6,9,17,-33,151
Unsatisfied,0,45,3,6,9,17,-33,151
Unsatisfied,0,45,3,6,9,17,-33,151
Unsatisfied,0,45,3,6,9,17,-33,151
Unsatisfied,0,45,3,6,9,17,-33,151
Unsatisfied,0,45,3,6,9,17,-34,151
Unsatisfied,0,45,3,6,9,17,-33,150
Unsatisfied,0,45,3,6,9,17,-33,150
Unsatisfied,0,45,3,6,9,17,-33,151
Unsatisfied,0,45,3,6,9,17,-33,151
Unsatisfied,0,45,3,6,7,17,-33,151
Unsatisfied,0,45,3,6,8,17,-33,151
Unsatisfied,0,45,3,6,8,17,-33,151
Unsatisfied,0,45,3,6,9,17,-33,150
Unsatisfied,0,45,3,6,9,17,-33,151
Unsatisfied,0,45,3,6,9,17,-33,150
Unsatisfied,0,45,3,6,9,17,-34,151
Unsatisfied,0,45,3,6,9,17,-33,151
Unsatisfied,0,45,3,6,7,17,-34,151
Unsatisfied,0,45,3,6,7,17,-33,150
Unsatisfied,0,45,3,6,8,17,-33,151
Unsatisfied,0,45,3,6,8,17,-33,151
Unsatisfied,0,45,3,6,8,17,-33,151
Unsatisfied,0,45,3,6,8,17,-33,151
Unsatisfied,0,45,3,6,8,17,-33,151
Unsatisfied,0,45,3,6,8,17,-33,151
Unsatisfied,0,45,3,6,8,17,-33,151
Unsatisfied,0,45,3,6,8,17,-33,151
Unsatisfied,0,45,3,6,9,17,-33,150
Unsatisfied,0,45,3,6,9,17,-33,151
Unsatisfied,0,45,3,6,9,17,-33,151
Unsatisfied,0,45,3,6,9,17,-33,151
Unsatisfied,0,45,3,6,9,17,-33,151
Unsatisfied,0,45,3,6,9,17,-33,151
Unsatisfied,0,45,3,6,9,17,-33,151
Unsatisfied,0,45,3,6,9,17,-34,150
Unsatisfied,0,45,3,6,9,17,-33,151
Unsatisfied,0,45,3,6,7,17,-33,151
Unsatisfied,0,45,3,6,7,17,-33,151
Unsatisfied,0,45,3,6,8,17,-33,151
Unsatisfied,0,45,3,6,8,17,-33,151
Unsatisfied,0,45,3,6,9,17,-33,151
Unsatisfied,0,45,3,6,9,17,-33,151
Unsatisfied,0,45,3,6,9,17,-33,151
Unsatisfied,0,45,3,6,9,17,-33,151
Unsatisfied,0,45,3,6,7,18,-33,150
Unsatisfied,0,45,3,6,7,18,-33,151
Unsatisfied,0,45,3,6,8,18,-33,150
Unsatisfied,0,45,3,6,8,18,-33,151
Unsatisfied,0,45,3,6,8,18,-33,151
Unsatisfied,0,45,3,6,8,18,-33,151
Unsatisfied,0,45,3,6,8,18,-33,151
Unsatisfied,0,45,3,6,8,18,-33,151
Unsatisfied,0,45,3,6,8,18,-33,151
Unsatisfied,0,45,3,6,8,18,-33,151
Unsatisfied,0,45,3,6,8,18,-33,151
Unsatisfied,0,45,3,6,8,18,-33,151
Unsatisfied,0,45,3,6,8,18,-33,151
Unsatisfied,0,45,3,6,8,18,-33,151
Unsatisfied,0,45,3,6,8,18,-33,151
Unsatisfied,0,45,3,6,9,18,-33,150
Unsatisfied,0,45,3,6,9,18,-33,150
Unsatisfied,0,45,3,6,9,18,-34,150
Unsatisfied,0,45,3,6,9,18,-33,151
Unsatisfied,0,45,3,6,9,18,-33,151
Unsatisfied,0,45,3,6,9,18,-33,151
Unsatisfied,0,45,3,6,9,18,-33,151
Unsatisfied,0,45,3,6,9,18,-33,151
Unsatisfied,0,45,3,6,9,18,-33,151
Unsatisfied,0,45,3,6,9,18,-33,151
Unsatisfied,0,45,3,6,9,18,-33,150
Unsatisfied,0,45,3,6,9,18,-33,150
Unsatisfied,0,45,3,6,9,18,-33,151
Unsatisfied,0,45,3,6,9,18,-33,151
Unsatisfied,0,45,3,6,9,18,-32,151
Unsatisfied,0,45,3,6,10,18,-33,150
Unsatisfied,0,45,3,6,10,18,-33,150
Unsatisfied,0,45,3,6,10,18,-33,150
Unsatisfied,0,45,3,6,10,18,-33,150
Unsatisfied,0,45,3,6,10,18,-33,150
Unsatisfied,0,45,3,6,10,18,-33,151
Unsatisfied,0,45,3,6,10,18,-33,151
Unsatisfied,0,45,3,6,10,18,-33,151
Unsatisfied,0,45,3,6,10,18,-33,151
Unsatisfied,0,45,3,6,8,18,-33,151
Unsatisfied,0,45,3,6,8,18,-33,151
Unsatisfied,0,45,3,6,8,18,-33,151
Unsatisfied,0,45,3,6,8,18,-33,150
Unsatisfied,0,45,3,6,9,18,-33,151
Unsatisfied,0,45,3,6,9,18,-33,151
Unsatisfied,0,45,3,6,8,18,-33,151
Unsatisfied,0,45,3,6,7,18,-33,150
Unsatisfied,0,45,3,6,8,18,-33,151
Unsatisfied,0,45,3,6,9,18,-33,151
Unsatisfied,0,45,3,6,9,18,-33,151
Unsatisfied,0,45,3,6,9,18,-33,150
Unsatisfied,0,45,3,6,9,18,-33,151
Unsatisfied,0,45,3,6,9,18,-33,151
Unsatisfied,0,45,3,6,9,18,-33,151
Unsatisfied,0,45,3,6,10,18,-33,150
Unsatisfied,0,45,3,6,10,18,-34,151
Unsatisfied,0,45,3,6,10,18,-33,151
Unsatisfied,0,45,3,6,8,18,-33,151
Unsatisfied,0,45,3,6,6,19,-33,151
Unsatisfied,0,45,3,6,8,19,-33,150
Unsatisfied,0,45,3,6,8,19,-33,151
Unsatisfied,0,45,3,6,8,19,-33,151
Unsatisfied,0,45,3,6,8,19,-33,151
Unsatisfied,0,45,3,6,8,19,-34,151
Unsatisfied,0,45,3,6,8,19,-33,151
Unsatisfied,0,45,3,6,8,19,-33,151
Unsatisfied,0,45,3,6,9,19,-33,150
Unsatisfied,0,45,3,6,9,19,-33,151
Unsatisfied,0,45,3,6,9,19,-33,151
Unsatisfied,0,45,3,6,9,19,-33,151
Unsatisfied,0,45,3,6,9,19,-33,151
Unsatisfied,0,45,3,6,10,19,-33,151
Unsatisfied,0,45,3,6,10,19,-33,151
Unsatisfied,0,45,3,6,11,19,-33,150
Unsatisfied,0,45,3,6,9,19,-33,151
Unsatisfied,0,45,3,6,6,19,-33,151
Unsatisfied,0,45,3,6,8,19,-33,151
Unsatisfied,0,45,3,6,9,19,-33,151
Unsatisfied,0,45,3,6,10,20,-33,151
Unsatisfied,0,45,3,6,9,20,-33,151
Unsatisfied,0,55,3,6,6,13,-33,150
Unsatisfied,0,55,3,6,5,14,-34,150
Unsatisfied,0,55,3,6,6,15,-33,151
Unsatisfied,0,55,3,6,7,15,-34,151
Unsatisfied,0,55,3,6,7,15,-33,151
Unsatisfied,0,55,3,6,8,15,-33,151
Unsatisfied,0,55,3,6,7,15,-34,151
Unsatisfied,0,55,3,6,5,15,-33,150
Unsatisfied,0,55,3,6,6,15,-34,150
Unsatisfied,0,55,3,6,7,15,-33,151
Unsatisfied,0,55,3,6,7,15,-33,151
Unsatisfied,0,55,3,6,7,15,-33,151
Unsatisfied,0,55,3,6,7,15,-33,150
Unsatisfied,0,55,3,6,7,15,-33,150
Unsatisfied,0,55,3,6,8,15,-33,151
Unsatisfied,0,55,3,6,7,15,-33,151
Unsatisfied,0,55,3,6,7,15,-33,151
Unsatisfied,0,55,3,6,7,15,-33,151
Unsatisfied,0,55,3,6,7,16,-33,150
Unsatisfied,0,55,3,6,7,16,-33,150
Unsatisfied,0,55,3,6,7,16,-33,150
Unsatisfied,0,55,3,6,7,16,-34,151
Unsatisfied,0,55,3,6,7,16,-34,151
Unsatisfied,0,55,3,6,7,16,-33,151
Unsatisfied,0,55,3,6,7,16,-33,151
Unsatisfied,0,55,3,6,7,16,-33,151
Unsatisfied,0,55,3,6,8,16,-33,150
Unsatisfied,0,55,3,6,8,16,-33,151
Unsatisfied,0,55,3,6,8,16,-33,151
Unsatisfied,0,55,3,6,10,16,-33,151
Unsatisfied,0,55,3,6,8,16,-33,151
Unsatisfied,0,55,3,6,6,16,-33,150
Unsatisfied,0,55,3,6,7,16,-33,150
Unsatisfied,0,55,3,6,7,16,-33,151
Unsatisfied,0,55,3,6,7,16,-33,150
Unsatisfied,0,55,3,6,7,16,-34,150
Unsatisfied,0,55,3,6,8,16,-34,151
Unsatisfied,0,55,3,6,8,16,-33,151
Unsatisfied,0,55,3,6,8,16,-33,150
Unsatisfied,0,55,3,6,8,16,-33,150
Unsatisfied,0,55,3,6,8,16,-33,150
Unsatisfied,0,55,3,6,8,16,-33,151
Unsatisfied,0,55,3,6,7,16,-33,150
Unsatisfied,0,55,3,6,8,16,-33,151
Unsatisfied,0,55,3,6,8,16,-33,151
Unsatisfied,0,55,3,6,8,16,-33,151
Unsatisfied,0,55,3,6,8,16,-34,151
Unsatisfied,0,55,3,6,8,16,-33,151
Unsatisfied,0,55,3,6,6,17,-33,151
Unsatisfied,0,55,3,6,7,17,-34,150
Unsatisfied,0,55,3,6,7,17,-33,151
Unsatisfied,0,55,3,6,8,17,-34,150
Unsatisfied,0,55,3,6,8,17,-33,151
Unsatisfied,0,55,3,6,8,17,-33,151
Unsatisfied,0,55,3,6,8,17,-33,151
Unsatisfied,0,55,3,6,8,17,-33,150
Unsatisfied,0,55,3,6,8,17,-33,150
Unsatisfied,0,55,3,6,8,17,-33,151
Unsatisfied,0,55,3,6,8,17,-33,151
Unsatisfied,0,55,3,6,8,17,-33,151
Unsatisfied,0,55,3,6,8,17,-33,151
Unsatisfied,0,55,3,6,8,17,-33,151
Unsatisfied,0,55,3,6,8,17,-33,151
Unsatisfied,0,55,3,6,8,17,-33,151
Unsatisfied,0,55,3,6,8,17,-33,151
Unsatisfied,0,55,3,6,9,17,-33,150
Unsatisfied,0,55,3,6,9,17,-33,150
Unsatisfied,0,55,3,6,9,17,-33,151
Unsatisfied,0,55,3,6,9,17,-33,151
Unsatisfied,0,55,3,6,9,17,-33,151
Unsatisfied,0,55,3,6,9,17,-33,151
Unsatisfied,0,55,3,6,9,17,-33,150
Unsatisfied,0,55,3,6,9,17,-33,151
Unsatisfied,0,55,3,6,8,17,-33,151
Unsatisfied,0,55,3,6,8,17,-34,150
Unsatisfied,0,55,3,6,8,17,-33,151
Unsatisfied,0,55,3,6,9,17,-33,151
Unsatisfied,0,55,3,6,7,17,-33,151
Unsatisfied,0,55,3,6,8,17,-33,151
Unsatisfied,0,55,3,6,8,17,-33,151
Unsatisfied,0,55,3,6,8,17,-33,150
Unsatisfied,0,55,3,6,8,17,-34,151
Unsatisfied,0,55,3,6,8,17,-33,151
Unsatisfied,0,55,3,6,9,17,-33,150
Unsatisfied,0,55,3,6,9,17,-33,151
Unsatisfied,0,55,3,6,9,17,-33,151
Unsatisfied,0,55,3,6,9,17,-33,151
Unsatisfied,0,55,3,6,9,17,-33,151
Unsatisfied,0,55,3,6,9,17,-33,151
Unsatisfied,0,55,3,6,8,17,-33,151
Unsatisfied,0,55,3,6,8,17,-33,151
Unsatisfied,0,55,3,6,9,17,-33,151
Unsatisfied,0,55,3,6,9,17,-33,151
Unsatisfied,0,55,3,6,7,18,-33,151
Unsatisfied,0,55,3,6,7,18,-33,150
Unsatisfied,0,55,3,6,7,18,-33,151
Unsatisfied,0,55,3,6,7,18,-33,150
Unsatisfied,0,55,3,6,7,18,-33,151
Unsatisfied,0,55,3,6,8,18,-33,151
Unsatisfied,0,55,3,6,8,18,-33,151
Unsatisfied,0,55,3,6,8,18,-33,151
Unsatisfied,0,55,3,6,8,18,-33,151
Unsatisfied,0,55,3,6,8,18,-33,151
Unsatisfied,0,55,3,6,8,18,-33,151
Unsatisfied,0,55,3,6,8,18,-33,151
Unsatisfied,0,55,3,6,8,18,-33,151
Unsatisfied,0,55,3,6,9,18,-33,150
Unsatisfied,0,55,3,6,9,18,-33,150
Unsatisfied,0,55,3,6,9,18,-34,150
Unsatisfied,0,55,3,6,9,18,-33,151
Unsatisfied,0,55,3,6,9,18,-33,151
Unsatisfied,0,55,3,6,9,18,-33,151
Unsatisfied,0,55,3,6,9,18,-33,151
Unsatisfied,0,55,3,6,9,18,-33,151
Unsatisfied,0,55,3,6,9,18,-33,151
Unsatisfied,0,55,3,6,9,18,-33,151
Unsatisfied,0,55,3,6,9,18,-33,151
Unsatisfied,0,55,3,6,9,18,-33,151
Unsatisfied,0,55,3,6,10,18,-33,151
Unsatisfied,0,55,3,6,11,18,-33,151
Unsatisfied,0,55,3,6,8,18,-33,150
Unsatisfied,0,55,3,6,8,18,-33,151
Unsatisfied,0,55,3,6,9,18,-33,151
Unsatisfied,0,55,3,6,9,18,-33,151
Unsatisfied,0,55,3,6,10,18,-33,150
Unsatisfied,0,55,3,6,7,18,-33,151
Unsatisfied,0,55,3,6,7,18,-33,151
Unsatisfied,0,55,3,6,9,18,-33,151
Unsatisfied,0,55,3,6,9,18,-33,151
Unsatisfied,0,55,3,6,9,18,-33,151
Unsatisfied,0,55,3,6,9,18,-33,151
Unsatisfied,0,55,3,6,9,18,-33,150
Unsatisfied,0,55,3,6,9,18,-33,150
Unsatisfied,0,55,3,6,9,18,-33,151
Unsatisfied,0,55,3,6,9,18,-33,151
Unsatisfied,0,55,3,6,10,18,-33,150
Unsatisfied,0,55,3,6,19,18,-33,151
Unsatisfied,0,55,3,6,7,19,-33,151
Unsatisfied,0,55,3,6,7,19,-33,151
Unsatisfied,0,55,3,6,8,19,-34,151
Unsatisfied,0,55,3,6,8,19,-33,151
Unsatisfied,0,55,3,6,9,19,-33,151
Unsatisfied,0,55,3,6,10,19,-33,150
Unsatisfied,0,55,3,6,10,19,-33,150
Unsatisfied,0,55,3,6,9,19,-33,150
Unsatisfied,0,55,3,6,9,19,-34,150
Unsatisfied,0,55,3,6,11,20,-34,151
Unsatisfied,0,55,3,6,11,20,-34,150
Unsatisfied,0,65,3,6,6,14,-33,150
Unsatisfied,0,65,3,6,7,15,-33,150
Unsatisfied,0,65,3,6,7,15,-34,151
Unsatisfied,0,65,3,6,6,16,-33,151
Unsatisfied,0,65,3,6,7,16,-33,150
Unsatisfied,0,65,3,6,7,16,-33,151
Unsatisfied,0,65,3,6,8,16,-33,150
Unsatisfied,0,65,3,6,8,16,-33,151
Unsatisfied,0,65,3,6,9,16,-33,151
Unsatisfied,0,65,3,6,8,16,-33,150
Unsatisfied,0,65,3,6,7,16,-33,150
Unsatisfied,0,65,3,6,7,16,-33,151
Unsatisfied,0,65,3,6,9,16,-33,151
Unsatisfied,0,65,3,6,6,16,-33,150
Unsatisfied,0,65,3,6,8,16,-33,151
Unsatisfied,0,65,3,6,8,17,-33,150
Unsatisfied,0,65,3,6,8,17,-33,151
Unsatisfied,0,65,3,6,8,17,-33,151
Unsatisfied,0,65,3,6,9,17,-33,151
Unsatisfied,0,65,3,6,8,17,-33,150
Unsatisfied,0,65,3,6,8,17,-33,150
Unsatisfied,0,65,3,6,7,18,-33,151
Unsatisfied,0,65,3,6,9,18,-33,151
Unsatisfied,0,65,3,6,9,18,-33,151
Unsatisfied,0,65,3,6,9,18,-33,151
Unsatisfied,0,65,3,6,9,18,-33,151
Unsatisfied,0,65,3,6,10,19,-33,151
Unsatisfied,0,65,3,6,8,20,-33,151
Unsatisfied,0,75,3,6,7,16,-33,150
Unsatisfied,0,75,3,6,8,17,-33,150
Unsatisfied,0,75,3,6,9,17,-33,151
Unsatisfied,0,85,3,6,7,16,-33,150
Unsatisfied,0,85,3,6,8,16,-33,150
Unsatisfied,0,85,3,6,8,16,-33,151
Unsatisfied,0,85,3,6,8,17,-33,150
Unsatisfied,0,85,3,6,8,19,-33,150
Unsatisfied,0,25,5,6,9,17,-33,151
Unsatisfied,0,35,5,6,9,17,-33,150
Unsatisfied,0,35,5,6,8,17,-33,150
Unsatisfied,0,35,5,6,9,17,-33,151
Unsatisfied,0,45,5,6,8,17,-33,150
Unsatisfied,0,45,5,6,9,17,-33,150
Unsatisfied,0,45,5,6,8,17,-33,150
Unsatisfied,0,45,5,6,8,18,-33,150
Unsatisfied,0,55,5,6,8,17,-33,151
Unsatisfied,0,25,4,6,9,15,-33,151
Unsatisfied,0,25,4,6,10,16,-33,151
Unsatisfied,0,25,4,6,10,16,-33,151
Unsatisfied,0,25,4,6,10,16,-33,151
Unsatisfied,0,25,4,6,8,17,-33,151
Unsatisfied,0,25,4,6,9,17,-33,151
Unsatisfied,0,35,4,6,9,2,-33,151
Unsatisfied,0,35,4,6,7,16,-33,151
Unsatisfied,0,35,4,6,8,16,-33,151
Unsatisfied,0,35,4,6,9,17,-33,151
Unsatisfied,0,35,4,6,10,18,-33,151
Unsatisfied,0,35,4,6,10,18,-33,151
Unsatisfied,0,45,4,6,8,16,-33,151
Unsatisfied,0,45,4,6,7,17,-33,151
Unsatisfied,0,45,4,6,9,17,-33,150
Unsatisfied,0,45,4,6,8,18,-34,151
Unsatisfied,0,45,4,6,8,18,-33,151
Unsatisfied,0,45,4,6,9,18,-33,151
Unsatisfied,0,45,4,6,9,18,-33,150
Unsatisfied,0,55,4,6,7,16,-33,151
Unsatisfied,0,55,4,6,8,18,-33,151
Unsatisfied,0,15,1,6,12,4,-33,150
Unsatisfied,0,15,1,6,8,15,-33,150
Unsatisfied,0,15,1,6,8,15,-33,151
Unsatisfied,0,15,1,6,8,15,-34,151
Unsatisfied,0,15,1,6,10,15,-33,151
Unsatisfied,0,15,1,6,12,15,-33,151
Unsatisfied,0,15,1,6,8,15,-33,151
Unsatisfied,0,15,1,6,10,15,-34,150
Unsatisfied,0,15,1,6,9,16,-33,150
Unsatisfied,0,15,1,6,9,16,-33,151
Unsatisfied,0,15,1,6,9,16,-33,151
Unsatisfied,0,15,1,6,9,16,-33,151
Unsatisfied,0,15,1,6,10,16,-33,151
Unsatisfied,0,15,1,6,9,17,-33,151
Unsatisfied,0,15,1,6,9,17,-33,151
Unsatisfied,0,15,1,6,10,17,-33,150
Unsatisfied,0,15,1,6,10,17,-33,151
Unsatisfied,0,15,1,6,11,18,-33,151
Unsatisfied,0,15,1,6,11,18,-33,151
Unsatisfied,0,15,1,6,12,18,-33,150
Unsatisfied,0,15,1,6,14,18,-33,151
Unsatisfied,0,15,1,6,9,18,-33,151
Unsatisfied,0,15,1,6,11,18,-33,151
Unsatisfied,0,15,1,6,12,19,-33,151
Unsatisfied,0,15,1,6,10,20,-33,151
Unsatisfied,0,15,1,6,15,20,-33,151
Unsatisfied,0,25,1,6,9,9,-33,151
Unsatisfied,0,25,1,6,10,10,-33,151
Unsatisfied,0,25,1,6,8,12,-33,151
Unsatisfied,0,25,1,6,9,12,-33,150
Unsatisfied,0,25,1,6,9,12,-34,151
Unsatisfied,0,25,1,6,7,13,-33,151
Unsatisfied,0,25,1,6,10,14,-33,151
Unsatisfied,0,25,1,6,9,14,-33,151
Unsatisfied,0,25,1,6,9,15,-33,151
Unsatisfied,0,25,1,6,10,15,-33,151
Unsatisfied,0,25,1,6,8,15,-33,151
Unsatisfied,0,25,1,6,9,15,-33,150
Unsatisfied,0,25,1,6,7,16,-33,150
Unsatisfied,0,25,1,6,7,16,-34,151
Unsatisfied,0,25,1,6,7,16,-33,151
Unsatisfied,0,25,1,6,7,16,-33,151
Unsatisfied,0,25,1,6,7,16,-33,151
Unsatisfied,0,25,1,6,7,16,-33,151
Unsatisfied,0,25,1,6,8,16,-33,150
Unsatisfied,0,25,1,6,8,16,-33,150
Unsatisfied,0,25,1,6,8,16,-34,150
Unsatisfied,0,25,1,6,8,16,-34,151
Unsatisfied,0,25,1,6,8,16,-33,150
Unsatisfied,0,25,1,6,8,16,-33,150
Unsatisfied,0,25,1,6,7,16,-33,150
Unsatisfied,0,25,1,6,7,16,-33,151
Unsatisfied,0,25,1,6,8,16,-33,151
Unsatisfied,0,25,1,6,8,16,-33,151
Unsatisfied,0,25,1,6,8,16,-33,151
Unsatisfied,0,25,1,6,8,16,-33,151
Unsatisfied,0,25,1,6,8,16,-33,151
Unsatisfied,0,25,1,6,8,16,-33,151
Unsatisfied,0,25,1,6,8,16,-33,151
Unsatisfied,0,25,1,6,8,16,-33,151
Unsatisfied,0,25,1,6,8,16,-33,151
Unsatisfied,0,25,1,6,8,16,-33,151
Unsatisfied,0,25,1,6,8,16,-34,151
Unsatisfied,0,25,1,6,8,16,-33,151
Unsatisfied,0,25,1,6,8,16,-33,151
Unsatisfied,0,25,1,6,8,16,-33,151
Unsatisfied,0,25,1,6,6,17,-33,150
Unsatisfied,0,25,1,6,8,17,-34,150
Unsatisfied,0,25,1,6,8,17,-33,151
Unsatisfied,0,25,1,6,8,17,-33,151
Unsatisfied,0,25,1,6,8,17,-33,151
Unsatisfied,0,25,1,6,8,17,-33,151
Unsatisfied,0,25,1,6,8,17,-34,151
Unsatisfied,0,25,1,6,8,17,-34,151
Unsatisfied,0,25,1,6,8,17,-33,151
Unsatisfied,0,25,1,6,8,17,-33,151
Unsatisfied,0,25,1,6,8,17,-33,151
Unsatisfied,0,25,1,6,8,17,-33,151
Unsatisfied,0,25,1,6,8,17,-33,151
Unsatisfied,0,25,1,6,8,17,-33,151
Unsatisfied,0,25,1,6,8,17,-33,151
Unsatisfied,0,25,1,6,8,17,-34,151
Unsatisfied,0,25,1,6,9,17,-33,150
Unsatisfied,0,25,1,6,9,17,-33,150
Unsatisfied,0,25,1,6,9,17,-33,151
Unsatisfied,0,25,1,6,9,17,-33,151
Unsatisfied,0,25,1,6,9,17,-33,151
Unsatisfied,0,25,1,6,9,17,-33,151
Unsatisfied,0,25,1,6,9,17,-33,151
Unsatisfied,0,25,1,6,9,17,-33,151
Unsatisfied,0,25,1,6,9,17,-33,151
Unsatisfied,0,25,1,6,9,17,-33,151
Unsatisfied,0,25,1,6,10,17,-33,150
Unsatisfied,0,25,1,6,10,17,-33,151
Unsatisfied,0,25,1,6,11,17,-33,151
